mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_70508,OC12CC1NC=C2C=O,2.83933,1.61996,1.17326,5.6045,75.38,-0.2119,-0.0395,0.1724,1024.2502,0.12434200000000001,-437.891754,-437.88388499999996,-437.882941,-437.923879,30.4,-1629.1338457279999,-1638.4165863651,-1647.3065063679999,-1519.529986243
gdb_39797,C1NC11C2OC1C21CN1,3.4660599999999997,1.4585700000000001,1.18505,1.5969,73.58,-0.2416,0.0606,0.3022,1046.1689,0.13616199999999998,-417.852578,-417.845307,-417.844363,-417.884093,29.151,-1592.279614649,-1602.826158412,-1612.30907442,-1475.5554105410001
gdb_43138,O=C1C2COC11CNC21,2.5262700000000002,2.02083,1.65379,3.6481,68.51,-0.2185,-0.012,0.2066,874.0783,0.125638,-437.79653600000006,-437.78984699999995,-437.788903,-437.827313,27.147,-1569.3836937661,-1579.4068950229998,-1588.296815026,-1458.9339521489999
gdb_4833,CCc1cnc(o1)C,4.59854,1.39125,1.14477,1.7932,71.71,-0.22399999999999998,0.0126,0.2366,1078.0571,0.14233900000000002,-363.917206,-363.90907000000004,-363.908125,-363.950241,28.92,-1685.2864885929998,-1695.290237071,-1704.773153079,-1572.2658426031
gdb_121139,CCCC1OCC1(C)O,2.9950200000000002,0.86861,0.8024100000000001,2.2399,82.7,-0.242,0.066,0.308,1586.8065,0.20328,-425.417487,-425.406916,-425.405971,-425.453359,38.778,-2106.6123464271,-2120.4200544631,-2133.4603189921,-1952.8695038820001
gdb_100358,C(C=O)C(CO)(CO)O,2.6272599999999997,1.15711,0.9762799999999999,1.6697,67.89,-0.2481,-0.0428,0.2053,1247.5225,0.15651099999999998,-497.297034,-497.286925,-497.28598099999994,-497.332001,36.855,-1758.3605391520998,-1768.902690352,-1779.57159837,-1630.2796771621
gdb_55965,CC(=N)OC1CNC1=O,3.2223599999999997,1.1499700000000002,0.9023200000000001,5.1018,70.86,-0.248,0.01,0.258,1277.5423,0.135199,-455.16724000000005,-455.158188,-455.157243,-455.201796,32.091,-1653.056998844,-1662.485321569,-1671.9676100679999,-1537.9850259329999
gdb_125148,Cc1c(onc1O)C#C,3.34502,1.29854,0.94086,2.1365,75.38,-0.2423,-0.0395,0.2028,1161.4493,0.099369,-436.65823099999994,-436.649843,-436.64889900000003,-436.69131799999997,30.651999999999997,-1482.938681435,-1490.118639413,-1497.822567406,-1387.3094473801002
gdb_89299,CC1CC2(C)OC(C)C12,2.13823,1.6677099999999998,1.12758,1.5784,85.5,-0.2315,0.0758,0.3074,1205.1054,0.204496,-388.27361,-388.264064,-388.26312,-388.307589,36.844,-2153.0040867970997,-2167.4556190671,-2180.496511105,-1998.3293933871
gdb_54363,CC(=O)C12C3C4C(C13)N24,3.7848900000000003,1.4569999999999999,1.24444,2.2708,72.57,-0.2274,-0.0218,0.2056,1007.8952,0.12254300000000001,-400.644246,-400.636578,-400.635634,-400.677066,28.645,-1610.4962009191001,-1619.905698374,-1628.7956183770002,-1501.5844838611
gdb_124037,c1c2c([nH]n1)C=CCO2,3.77664,1.63077,1.16157,3.1358,75.49,-0.1972,-0.0277,0.1695,986.0132,0.11656300000000001,-416.824491,-416.817916,-416.816972,-416.855398,25.965,-1574.99738928,-1584.203573819,-1592.5004978170002,-1471.262621472
gdb_67513,OC12C(C=O)C1N1CC21,2.4906200000000003,1.5106700000000002,1.13897,2.5751,70.73,-0.2351,-0.0379,0.1972,1070.6098,0.12243599999999999,-437.78140599999995,-437.77348499999994,-437.77254000000005,-437.814122,30.22,-1559.8894825961,-1569.139592765,-1578.028885259,-1450.65648093
gdb_102251,CCC(OC(C)=O)C#N,1.85323,1.28492,0.88994,4.31,73.63,-0.2897,-0.0048,0.2849,1370.2338,0.1446,-439.14131,-439.130917,-439.12997300000006,-439.178789,35.146,-1785.3898618179999,-1794.865875227,-1804.94178724,-1665.774723747
gdb_10371,C#CC1(COC1)C#N,2.41245,2.22763,1.395,3.1185,63.97,-0.2785,-0.0043,0.2741,877.3078,0.09411,-361.406121,-361.398401,-361.397457,-361.43911099999997,27.013,-1365.261291156,-1371.971872402,-1379.0834318989998,-1278.9543308051
gdb_120197,CCOC1C2NC1C2O,3.81636,0.9177299999999999,0.83201,2.6941,77.27,-0.23600000000000002,0.0684,0.3044,1455.9261,0.17010799999999998,-440.195109,-440.186074,-440.185129,-440.22952999999995,33.58,-1818.806598595,-1830.9118747141001,-1842.1731512279998,-1683.90157623
gdb_109306,CCC1=CCCC1(C)C,2.08756,1.39785,1.10172,0.1498,94.65,-0.22399999999999998,0.0308,0.2548,1304.289,0.22851,-352.38667599999997,-352.376464,-352.37552,-352.421348,39.284,-2360.2872522401003,-2376.0985965131,-2390.325480561,-2192.9324844671
gdb_73728,OC12CCCC3OC1C23,2.66703,1.8475400000000002,1.3814,0.8289,73.61,-0.2185,0.0715,0.29,976.3829,0.16111199999999998,-422.993564,-422.986332,-422.985388,-423.024649,30.186,-1841.2820884481,-1853.6308380591001,-1864.299746077,-1711.2772838639999
gdb_91852,OC1CN2CC2(C1)C#C,3.6345,1.20089,1.1079,2.0096,78.67,-0.2284,0.0391,0.2675,1140.559,0.147547,-401.892727,-401.884523,-401.883579,-401.925054,32.534,-1766.077644834,-1776.9279029530999,-1787.0038149660002,-1643.4856040670002
gdb_89169,CC1CC2(O)C(C=O)C12,1.87648,1.59223,1.01714,2.779,77.68,-0.2372,-0.0214,0.2158,1212.871,0.157359,-423.001228,-422.99215300000003,-422.99120899999997,-423.03491900000006,34.139,-1846.0913174241,-1857.283567948,-1867.9524759660999,-1717.721801294
gdb_45510,O=C1CC2CCN=C2O1,4.3402199999999995,1.3012299999999999,1.0449899999999999,4.6332,70.08,-0.275,-0.0155,0.2595,1094.9001,0.127022,-437.94671600000004,-437.93990099999996,-437.938957,-437.978108,26.628,-1663.6229953860998,-1673.5671305091,-1682.457050512,-1553.5591718041
gdb_34263,N#CC12NC3CCC1C23,4.12028,1.32446,1.20387,4.4623,77.19,-0.2336,0.0098,0.2434,1043.3767,0.139214,-380.848594,-380.841675,-380.84073,-380.879844,27.78,-1726.455471556,-1737.223525996,-1746.705814495,-1609.821001235
gdb_69891,CC12CC1C1CC21C=O,2.85842,1.51247,1.14578,3.3274,81.42,-0.2181,-0.0204,0.1977,1099.9366,0.158131,-385.839339,-385.831089,-385.830144,-385.87175099999996,32.417,-1881.1803656860998,-1892.8909386441,-1903.559219153,-1752.2642892171
gdb_30610,c1cc([nH]c1)C(=O)CO,4.5681199999999995,0.99224,0.81935,2.9151,76.22,-0.2241,-0.0363,0.1878,1329.9797,0.124964,-437.935817,-437.927397,-437.926452,-437.96961799999997,30.401999999999997,-1656.7837747951,-1665.720757973,-1674.610050467,-1548.231620394
gdb_33675,N#CC12C3CCC1NC23,3.08285,1.44525,1.3735899999999999,4.9255,76.94,-0.2408,0.0194,0.2602,1002.0525,0.139658,-380.856775,-380.84988799999996,-380.848944,-380.88805299999996,27.515,-1731.5891226851002,-1742.3772574130999,-1751.8601734210001,-1614.972222616
gdb_45815,N=C1NC=NC2COC12,2.62914,1.9098099999999998,1.26555,2.7647,72.82,-0.2417,-0.0225,0.2192,970.8712,0.12771,-434.061855,-434.05476100000004,-434.053817,-434.093721,27.178,-1574.9986442979998,-1584.767076901,-1593.656996904,-1464.872069816
gdb_128986,c1cc2c(nc1)n[nH]n2,4.0441400000000005,1.7684900000000001,1.23043,2.1677,73.1,-0.2572,-0.0679,0.1892,908.7326,0.095313,-411.832069,-411.82652,-411.82557599999996,-411.861944,22.267,-1419.220162557,-1427.2924383329998,-1434.403370321,-1327.848577067
gdb_37867,C1C2C3CC4C=CC13N24,3.1884799999999998,2.23463,1.7861799999999999,1.598,79.31,-0.2236,0.0083,0.2318,823.9806,0.151475,-364.74007,-364.73438,-364.733436,-364.769569,25.77,-1806.9598561841,-1819.3882994381,-1829.464211451,-1682.8492436371
gdb_88710,CC1OC1C1NC1C#C,3.4869800000000004,0.9782299999999999,0.8291799999999999,1.9169999999999998,79.8,-0.2504,0.0321,0.2825,1398.3829,0.145423,-401.862976,-401.853753,-401.852809,-401.897746,33.865,-1747.4086245751,-1757.6194510229998,-1767.6953630360001,-1626.349588295
gdb_107873,CC1C2C3OC2(CO)C13,3.6093,1.2034200000000002,1.06887,2.1936,75.14,-0.2369,0.0675,0.3044,1186.1906,0.158105,-422.930632,-422.92232300000006,-422.921379,-422.963514,32.091,-1801.7916920601,-1813.464614478,-1824.1335224960999,-1672.914521149
gdb_128496,COc1c(cno1)C#N,2.4556,1.53144,0.94891,3.9648,68.65,-0.2547,-0.0264,0.2283,1142.3767,0.08948300000000001,-452.745593,-452.737717,-452.736773,-452.778675,27.456999999999997,-1389.154951349,-1395.7670136820002,-1402.87794567,-1299.8999537161
gdb_70189,CC12CC1NC(=O)CC2,3.3766800000000003,1.2632700000000001,1.0837700000000001,3.8333,79.55,-0.2285,0.0311,0.2596,1172.7389,0.172562,-403.190748,-403.182427,-403.181483,-403.22333199999997,32.96,-1952.7458846089999,-1965.2998296631,-1976.561733686,-1816.9441518831
gdb_89049,OC1CC1[NH2+]CC([O-])=O,3.1854299999999998,0.99026,0.9138700000000001,5.2161,68.16,-0.2382,0.0262,0.2645,1312.7645,0.146981,-476.22230999999994,-476.21316500000006,-476.212221,-476.25750899999997,33.375,-1699.5422380551001,-1709.8007551870999,-1719.8766672000002,-1578.2403557921
gdb_103178,CCC1(O)C(C)CC1O,1.87867,1.47056,1.1375899999999999,1.5471,81.04,-0.23600000000000002,0.0626,0.2985,1250.5391,0.20354,-425.422325,-425.41188200000005,-425.410938,-425.456817,39.97,-2109.6482349691,-2123.536264157,-2136.577156195,-1955.039430004
gdb_88570,CC1CC1C1=NCCO1,3.4503699999999995,1.09005,1.0077200000000002,0.9344,81.51,-0.2334,0.0255,0.259,1286.6001,0.17221199999999998,-403.162513,-403.153791,-403.152846,-403.19671600000004,32.061,-1935.028167994,-1947.3304819391,-1958.5917584529998,-1800.242372339
gdb_43130,O=C1C2COC(C2)C1=O,2.49138,1.9181700000000002,1.4483,4.3614,64.81,-0.2329,-0.0911,0.1417,911.05,0.113902,-457.78465300000005,-457.777734,-457.77678899999995,-457.81611799999996,26.581,-1574.1979428141,-1583.1882642570001,-1591.4845607460002,-1470.917491522
gdb_85753,CC1OC(C#N)C2OC12,3.12558,1.3481,1.1376,5.4684,69.02,-0.2818,0.0117,0.2935,1088.7408,0.12398599999999999,-437.877154,-437.869254,-437.86830999999995,-437.90990800000003,29.274,-1619.9722143280999,-1629.2355021861,-1638.125422189,-1510.7630580041
gdb_106336,CCC12CC(C1)(O2)C#C,4.61711,0.97919,0.93684,1.8246,84.18,-0.2367,0.0192,0.2559,1322.991,0.156802,-385.798698,-385.78978,-385.788835,-385.832209,34.28,-1855.6777724171,-1866.9691693631,-1877.6374498720002,-1727.4513283391
gdb_2491,OC12CC3C1N3C2,5.01147,3.04663,2.61469,2.1865,56.02,-0.2282,0.0654,0.2936,567.2721,0.11405699999999999,-324.500425,-324.494665,-324.493721,-324.529748,22.469,-1327.943330926,-1336.771755047,-1344.476938058,-1235.091451705
gdb_102530,CCC(CC)C(O)C=O,1.81177,1.16374,0.84434,2.1404,82.93,-0.2691,-0.0352,0.23399999999999999,1495.5162,0.202523,-425.44529800000004,-425.43413,-425.43318600000003,-425.4825,39.723,-2124.0639992261,-2137.4970843891,-2150.537976427,-1971.1557436510998
gdb_49372,N=C1OC(C#N)C1C=O,2.39285,1.5617299999999998,1.05704,4.2491,65.04,-0.2817,-0.0562,0.2255,1070.3306,0.087734,-452.745645,-452.73748200000006,-452.736538,-452.77943899999997,28.155,-1389.1875818170001,-1395.6195490670002,-1402.730481055,-1300.379370592
gdb_120449,COCC1CC(C)(C)O1,4.136909999999999,0.7659199999999999,0.7433,1.1776,83.18,-0.2424,0.0792,0.3216,1677.5281,0.202793,-425.411937,-425.40130999999997,-425.400365,-425.44829000000004,38.356,-2103.1296714770997,-2116.9022390091,-2129.942503538,-1949.6886607610002
gdb_50742,O=CC1NCCOC1=O,2.49988,1.5266899999999999,1.00692,4.0694,66.31,-0.2482,-0.0352,0.213,1126.682,0.124569,-475.052284,-475.044254,-475.04330999999996,-475.08543399999996,29.245,-1593.192012735,-1602.373096914,-1611.2630169170002,-1483.975326303
gdb_26947,Cc1c(nc[nH]1)N2CC2,2.9754099999999997,1.39856,1.03391,2.8573,80.65,-0.204,0.0337,0.2377,1171.1229,0.149306,-398.143315,-398.135033,-398.134089,-398.176723,30.88,-1762.4487602870001,-1773.2494451951002,-1783.3253572079998,-1640.1748665829998
gdb_132612,c1cc(nc(c1F)O)N,3.13413,1.38798,0.9627100000000001,3.1824,69.77,-0.2024,-0.0119,0.1905,1113.8893,0.102135,-478.04114400000003,-478.03373799999997,-478.032794,-478.07276399999995,29.134,-1477.7134139920001,-1485.5089582991,-1493.2128862921,-1380.942741066
gdb_3570,C1OC2C3NC3C12,5.3941300000000005,2.9941,2.78965,3.0039,55.96,-0.2296,0.0639,0.2935,554.0052,0.11541400000000002,-324.485913,-324.48080699999997,-324.47986299999997,-324.51448999999997,20.615,-1318.836920318,-1328.075735325,-1335.780918336,-1225.516919383
gdb_61176,CC(C#N)C(O)CC#C,3.4900900000000004,0.84319,0.7780600000000001,4.9496,78.5,-0.27399999999999997,0.0198,0.2938,1484.6481,0.144347,-401.926471,-401.916027,-401.915083,-401.962407,36.969,-1787.25230853,-1796.6969464889999,-1806.7728585020002,-1666.9249477439998
gdb_114521,CN1CC2OC(CO)C12,2.99472,1.20821,1.01357,3.2475,75.73,-0.2153,0.0626,0.2779,1240.9888,0.170648,-440.22386500000005,-440.215075,-440.21413099999995,-440.25754400000005,32.952,-1836.851247399,-1849.110263223,-1860.3721672460001,-1701.480613356
gdb_11403,CCC1CC=C(C)C1,5.2698599999999995,1.10877,0.9612200000000001,0.254,84.6,-0.2236,0.036000000000000004,0.2597,1294.3063,0.200533,-313.10072,-313.091849,-313.090904,-313.134046,33.382,-2085.0379594981,-2099.0245075991,-2111.472403632,-1939.3366447880999
gdb_39280,C1OC2CC11OC1CC2,2.39279,2.18154,1.53346,1.3538,73.15,-0.2498,0.0739,0.3237,918.4649,0.162383,-422.99547800000005,-422.988843,-422.987899,-423.026025,28.351999999999997,-1842.483140674,-1855.2065131581,-1865.8754211760001,-1712.1407362481
gdb_43405,O=C1C=CCOC1C#C,2.8601400000000003,1.50969,1.02064,3.3901,74.78,-0.239,-0.0625,0.1765,1106.4913,0.11129800000000001,-420.60153499999996,-420.593547,-420.59260300000005,-420.634317,29.836,-1595.9656025151,-1604.2857443460998,-1612.582668344,-1493.7676042481
gdb_49474,O=CC1C2OC(C#C)C12,2.23843,1.60284,1.0963399999999999,3.2707,71.95,-0.2367,-0.0223,0.2144,1085.0888,0.110305,-420.54352300000005,-420.535467,-420.53452300000004,-420.57655,29.842,-1559.5625504070001,-1567.840021626,-1576.136945624,-1457.5182918451
gdb_43135,O=C1C2CCC11OCC21,2.4759900000000004,1.9852,1.6232,3.6325,71.33,-0.2214,-0.011000000000000001,0.2104,900.5804,0.137649,-421.768188,-421.76141500000006,-421.760471,-421.799114,27.497,-1700.1992399781,-1711.0589107321,-1720.54182674,-1583.465623235
gdb_90473,CC1CC2C(C=O)N2C1,2.47357,1.5931899999999999,1.29895,1.5101,79.72,-0.2355,-0.0358,0.1997,1072.4351,0.171762,-403.141772,-403.133462,-403.132518,-403.174556,32.051,-1922.0130038251,-1934.5738514780999,-1945.835755501,-1786.3367728991
gdb_45244,O=C1OC2CN3CC2C13,3.53937,1.7186599999999999,1.54859,4.5699,67.19,-0.2517,-0.0107,0.24100000000000002,875.9941,0.128437,-437.881973,-437.876133,-437.875189,-437.912089,24.487,-1622.9961801991,-1633.552136597,-1642.4420566,-1512.1316551329999
gdb_61109,C#CCC(C#N)(C#N)O,2.4929200000000002,1.28855,1.04916,4.7755,68.63,-0.308,-0.0373,0.2707,1130.1137,0.085934,-415.575089,-415.565879,-415.564935,-415.60918300000003,32.548,-1418.8380095761,-1424.613602412,-1431.7245344,-1330.474074723
gdb_84242,CC1N=C2CC3N2C13C,2.49555,2.00555,1.37652,2.3325,80.31,-0.2341,-0.0392,0.1948,992.1503,0.15900799999999998,-381.981485,-381.97359,-381.972646,-382.013344,31.375999999999998,-1809.5031501611,-1821.4358613051002,-1832.1047693229998,-1679.8798710491
gdb_13657,CN1CC1C#CC=O,5.958480000000001,0.88407,0.81486,3.5347,77.38,-0.2473,-0.0644,0.1829,1353.6007,0.11681199999999999,-362.604547,-362.596052,-362.595108,-362.638519,28.948,-1489.4327720760998,-1497.434139335,-1505.731690842,-1390.371063791
gdb_19760,OC1C2C3OC1OC23,3.91141,2.35141,2.27549,1.7009,53.95,-0.2393,0.0832,0.3225,663.0209,0.10951500000000002,-419.65244800000005,-419.646987,-419.64604299999996,-419.68177199999997,22.608,-1395.0861664171,-1404.1022157291,-1411.8067712311,-1299.5893367611
gdb_101109,OCC(O)C12CC(C1)O2,3.55919,1.10186,0.9900399999999999,3.0373,71.53,-0.2487,0.0658,0.3145,1234.7209,0.158593,-460.08526100000006,-460.076728,-460.075784,-460.118656,32.849000000000004,-1762.1469284580999,-1773.678661351,-1784.347569369,-1633.335645992
gdb_13250,C1CC(C1)CCC=O,7.26479,0.77903,0.74161,2.8629,76.88,-0.247,-0.0181,0.2288,1522.5524,0.176288,-349.007642,-348.998889,-348.997945,-349.042204,31.103,-1890.2974439470001,-1902.5803051131,-1913.842836645,-1758.4866684610001
gdb_51780,O=CNC1CNC1C=O,2.68215,1.17908,0.9119700000000001,2.8809,70.77,-0.2447,-0.0418,0.2029,1259.5762,0.135929,-455.14576100000005,-455.136943,-455.135999,-455.18058499999995,31.021,-1639.578733033,-1649.153892864,-1658.636808872,-1524.674932534
gdb_56181,C1CC1(CCC(=O)N)O,3.7193,0.77144,0.69872,3.0989,75.94,-0.2383,0.0377,0.2761,1633.6905,0.168312,-440.30502199999995,-440.294381,-440.293437,-440.342191,37.728,-1887.7779953120998,-1898.8754919770001,-1910.137396,-1754.5973676791
gdb_58033,CN(C)C(C#N)C(N)=O,1.9905099999999998,1.51311,1.04321,6.3308,72.85,-0.251,0.0064,0.2574,1194.8713,0.14632799999999999,-435.29484299999996,-435.284789,-435.28384500000004,-435.32982400000003,35.955,-1720.858091276,-1730.546202727,-1740.62211474,-1599.315245557
gdb_4504,Cc1[nH]c(c(n1)N)O,3.7572300000000003,1.7501900000000001,1.2106299999999999,1.3549,64.75,-0.1855,0.0471,0.2326,961.5515,0.120093,-396.020784,-396.01278199999996,-396.011838,-396.052865,29.418000000000003,-1453.0742731070002,-1461.383747285,-1469.6812987920002,-1352.209731465
gdb_22396,C#CCN1CC(=NO)C1,6.60071,0.7289899999999999,0.6723100000000001,0.8668,79.94,-0.2283,0.0002,0.2285,1594.4179,0.133239,-417.89141800000004,-417.882228,-417.881284,-417.925867,33.507,-1616.652064209,-1625.9944182010001,-1635.477334209,-1501.768971507
gdb_112253,CCC1C(CO)NC1=O,2.5019,1.11825,0.83834,4.0166,76.32,-0.2426,0.0372,0.2798,1400.4013,0.169945,-440.30692400000004,-440.29693,-440.295986,-440.34245400000003,35.7,-1888.9715174301,-1900.4750124179998,-1911.7369164410998,-1754.762402546
gdb_28064,Cc1nc(co1)OC=O,4.87427,0.92456,0.78491,4.438,66.93,-0.24100000000000002,-0.0123,0.2287,1364.0402,0.09988,-473.879105,-473.870818,-473.86987400000004,-473.91333099999997,28.353,-1484.863251538,-1492.105960416,-1499.809888409,-1389.6927265620002
gdb_18347,CC1=CCC2OCC12,3.3803900000000002,2.1118200000000003,1.49282,1.808,73.23,-0.2337,0.0251,0.2588,883.2881,0.155114,-347.80537599999997,-347.79826,-347.797316,-347.83658399999996,27.39,-1763.7163284670999,-1775.2493163781,-1785.3258559,-1643.1718495671
gdb_113818,CCC1CN1C1CC1C,3.82936,0.8408100000000001,0.7478,1.2123,91.8,-0.2208,0.0887,0.3094,1647.3399,0.216219,-368.374259,-368.364029,-368.363085,-368.410022,38.065,-2203.8913016429997,-2218.8021705010997,-2232.436058544,-2043.5985201560998
gdb_61707,CC(OC=O)(C=O)C#N,2.3483,1.2023,0.98501,1.9367,64.79,-0.295,-0.0779,0.2171,1199.6141,0.09625299999999999,-473.84984699999995,-473.840226,-473.839282,-473.88512000000003,32.168,-1466.5035932161,-1472.909205088,-1480.6131330810001,-1371.990070163
gdb_19005,O=C1NC2C3OC2C13,5.55976,1.9327599999999998,1.6979099999999998,2.5124,57.08,-0.2407,-0.0009,0.2397,729.9449,0.096944,-398.554661,-398.549128,-398.548184,-398.584121,22.331,-1321.795625253,-1329.877941173,-1336.98950067,-1233.01753446
gdb_133263,CN=C1C=C(F)ON=N1,1.55437,1.05352,0.64199,4.5958,65.89,-0.2521,-0.0352,0.2168,1589.4533,0.081963,-494.087819,-494.076274,-494.07533,-494.12972,33.747,-1358.3982252230999,-1362.7073295261,-1369.8182615141,-1274.456346293
gdb_123734,c1nc([nH]n1)C2CCC2,4.93927,0.99361,0.9517899999999999,3.2816,77.58,-0.2521,0.0079,0.26,1275.3594,0.151387,-398.14851699999997,-398.14092,-398.139976,-398.18203700000004,28.338,-1765.7130621051,-1776.9435906781,-1787.019502691,-1643.509449409
gdb_79207,CC1C2C3CC1(C#C)N23,2.56317,1.65583,1.30122,1.9021,82.23,-0.2455,0.0174,0.2629,1037.6775,0.14731,-364.724666,-364.716714,-364.71576899999997,-364.756792,31.456,-1797.2937075481,-1808.3027254441001,-1818.3780099479998,-1674.8315611441
gdb_108408,CCC12COC1C2C=O,2.01527,1.4253,1.0037399999999999,3.6575,76.81,-0.2332,-0.0209,0.2124,1245.2458,0.15753499999999998,-422.99240999999995,-422.983403,-422.982459,-423.026685,32.872,-1840.5579430620999,-1851.792864198,-1862.461772216,-1712.554892188
gdb_113390,CCN1CC1(CO)CO,2.92503,0.95767,0.82504,2.1874,79.92,-0.2268,0.0543,0.281,1489.1609,0.192424,-441.44387,-441.43335099999996,-441.432407,-441.479521,38.426,-1974.56374503,-1987.5149032810998,-1999.962799314,-1827.0595969629999
gdb_70924,OC12CC3(C1)CC=CC23,3.4573199999999997,1.52354,1.29564,1.3603,80.71,-0.2414,0.0166,0.258,1016.8516,0.160753,-385.82691800000003,-385.819789,-385.818845,-385.857852,30.2,-1873.3860763970001,-1885.800086944,-1896.4689949620001,-1743.5425416260998
gdb_47003,O=C1NCC2OCC1O2,2.79595,1.8329400000000002,1.45366,2.5951,63.78,-0.2438,0.0188,0.2626,910.5895,0.127685,-475.061126,-475.05425999999994,-475.053316,-475.09255,26.612,-1598.7404473131,-1608.6519519679998,-1617.541871971,-1488.4406803470001
gdb_104092,CCC1(O)CC=CC1O,2.3975299999999997,1.38345,1.15818,2.5542,78.92,-0.2502,0.0104,0.2606,1182.4209,0.181308,-424.235453,-424.225878,-424.22493399999996,-424.26949,36.751,-1992.7269930351001,-2005.3825945470999,-2017.237494575,-1851.2036332470002
gdb_62488,CC1(O)C(=N)OCC1=O,2.24839,1.78688,1.2881200000000002,2.7756,66.15,-0.2567,-0.0465,0.2102,1004.998,0.12257799999999999,-475.050596,-475.04190700000004,-475.040963,-475.084017,31.995,-1592.132777543,-1600.9003332910002,-1609.790253294,-1483.0861460501
gdb_7184,CN(CCO)CC=O,3.24397,1.10436,0.9606,2.279,69.57,-0.2419,-0.0325,0.2094,1252.2392,0.163207,-402.182386,-402.172963,-402.172019,-402.217306,33.007,-1714.670852536,-1725.64347491,-1736.3130104370002,-1589.2060755670002
gdb_112933,CCC1CC(C1)C#CC,6.17888,0.5936600000000001,0.57104,0.1583,97.11,-0.2358,0.0578,0.2937,2052.4379,0.20433900000000002,-351.13226299999997,-351.12153900000004,-351.120594,-351.170058,38.056,-2200.9834249370997,-2214.6963791141,-2227.7366436429998,-2048.959329543
gdb_86421,CC1CC(C)C2OCC12,2.41379,1.55544,1.12827,1.7602,84.61,-0.2411,0.0774,0.3185,1191.6568,0.207238,-388.299238,-388.290508,-388.28956400000004,-388.332203,34.335,-2169.0858874491,-2184.0494670631,-2197.090359101,-2013.7748999131
gdb_64133,CC1(C)COC(C1)C#N,3.22807,1.09584,1.02335,4.4751,78.66,-0.2782,0.0153,0.2935,1258.3942,0.170759,-403.174729,-403.16556,-403.164616,-403.209048,34.344,-1942.6938179381,-1954.7156353601001,-1965.9775393829998,-1807.980813327
gdb_128296,CNc1c(nn(n1)C)O,2.36577,1.45689,0.91505,0.6951,74.4,-0.1875,0.0145,0.20199999999999999,1256.2708,0.136451,-451.323883,-451.314545,-451.313601,-451.358311,32.885999999999996,-1590.4767812920002,-1599.725008934,-1609.207924942,-1474.9642970629998
gdb_46556,C1CC2(C1)CNC(=O)O2,4.04437,1.1733799999999999,1.08015,4.8128,71.82,-0.2595,0.0531,0.3126,1152.6475,0.149727,-439.133376,-439.12570800000003,-439.12476399999997,-439.165813,29.61,-1780.411205412,-1791.5971808460001,-1801.673092859,-1657.632166963
gdb_107318,OCC12CC1C=CC2=O,2.75261,1.6402,1.1769399999999999,4.1534,74.12,-0.2507,-0.0625,0.1882,1039.6353,0.137121,-421.84276500000004,-421.83510099999995,-421.834157,-421.874843,29.831,-1746.9969786711,-1757.297538906,-1766.7804549139998,-1630.986252296
gdb_89107,CC1CC1CCNC=O,4.14618,0.61023,0.59706,3.6532,84.78,-0.2475,0.0344,0.2819,1941.2147,0.193662,-404.367127,-404.35676800000005,-404.35582400000004,-404.4046,36.784,-2063.082674606,-2076.1348618060997,-2088.582757839,-1916.9778716091
gdb_40195,C1CC11COC2COC12,3.04013,1.58036,1.27016,0.9016,74.77,-0.2474,0.0715,0.3189,1035.5674,0.160877,-422.994492,-422.98705599999994,-422.98611100000005,-423.02650800000004,29.305999999999997,-1841.8644168001001,-1854.085154575,-1864.7534350839999,-1712.443823095
gdb_15790,CC(NC=O)C1CN1,2.58502,1.8306900000000002,1.2069,4.1649,68.82,-0.2361,0.0215,0.2577,1023.5989,0.154066,-381.12266600000004,-381.11405099999996,-381.11310699999996,-381.155977,30.991999999999997,-1665.267696475,-1675.8587933770002,-1685.9353328989998,-1545.4266551639998
gdb_65987,CC1(COC1=O)C1CC1,2.2631200000000002,1.5065,1.3769799999999999,3.8729,74.14,-0.26899999999999996,0.0108,0.2797,1074.0453,0.158842,-423.042855,-423.034114,-423.03317000000004,-423.076412,32.559,-1872.2126345670001,-1883.6144730970002,-1894.283381115,-1743.759032231
gdb_60055,CC(O)CC1(O)CC1O,2.43838,1.1413,0.9359799999999999,1.8777,75.37,-0.2321,0.0662,0.2983,1345.8592,0.179926,-461.34436600000004,-461.334249,-461.333305,-461.379096,38.623000000000005,-1924.3950279891,-1936.709892114,-1948.5647921420002,-1783.0505082660998
gdb_127815,CN1N=NOC(=N)C1=N,2.55575,1.88933,1.09372,1.3021,70.58,-0.2631,-0.0621,0.201,1023.2765,0.100576,-466.12091100000004,-466.11289400000004,-466.11195,-466.153929,28.815,-1314.848473114,-1322.2593544039999,-1329.963282397,-1218.199536934
gdb_83069,OC1C2OC=NC12C#C,2.96843,1.51455,1.28827,1.0735,68.31,-0.2425,0.0046,0.2471,981.7848,0.09990800000000001,-436.62989100000004,-436.62219699999997,-436.621253,-436.66187699999995,29.28,-1465.155076375,-1472.770525599,-1480.4744535920001,-1368.834954911
gdb_127997,CN=C1ON=CN=C1C,2.4923599999999997,1.6806299999999998,1.0163,1.0908,77.78,-0.2485,-0.0829,0.1656,1134.2361,0.122945,-434.04690800000003,-434.03822699999995,-434.037282,-434.08087,30.643,-1565.619267275,-1574.391843095,-1583.2811355889999,-1456.807951657
