mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_10243,NC(=O)C(C=O)C#C,2.64602,1.95081,1.17472,1.7283,61.31,-0.2601,-0.0553,0.2047,950.6814,0.092667,-398.601739,-398.593404,-398.59245899999996,-398.634932,29.493000000000002,-1351.337493955,-1357.661529657,-1364.772461645,-1264.9018942589998
gdb_10526,CCOC1(CC1)CO,2.67068,1.5257100000000001,1.14246,2.162,71.63,-0.251,0.079,0.3299,1132.2011,0.17505199999999999,-386.11583199999995,-386.106478,-386.105533,-386.150408,33.941,-1821.5117898941,-1833.4168906420002,-1844.678794665,-1689.4537758620002
gdb_84341,CN1C=NC(C#C)C1=N,3.02813,1.36775,1.0546799999999998,4.1247,77.96,-0.2335,-0.0115,0.222,1137.9202,0.12398499999999998,-396.90794700000004,-396.89923500000003,-396.89829100000003,-396.941754,31.410999999999998,-1615.095841889,-1623.849592439,-1632.7395124420002,-1506.443286048
gdb_101049,CC(CO)C1(CO1)C#C,2.22253,1.18113,1.0373,1.1756,77.4,-0.2611,0.0217,0.2827,1269.8842,0.15551099999999998,-422.96340499999997,-422.95321399999995,-422.95227,-422.998546,37.03,-1822.3570445171,-1832.848994997,-1843.517903015,-1694.8974164370002
gdb_9543,CC1CCC1(C)CO,3.04621,1.49233,1.32785,1.3737,77.88,-0.2612,0.0738,0.3349,1069.4504,0.199047,-350.198271,-350.188868,-350.187924,-350.231712,35.454,-2009.576237194,-2023.2283229980999,-2035.67684654,-1863.6910623471
gdb_130964,C(C=O)n1c(=O)onn1,3.54164,1.1141299999999998,0.8952899999999999,1.0885,57.39,-0.2838,-0.0705,0.2134,1183.8632,0.075538,-505.92020499999995,-505.91240199999993,-505.911458,-505.95427,26.241999999999997,-1213.44552875,-1219.2135914780001,-1225.731527461,-1130.928722759
gdb_125536,Cc1nn2cnnc2o1,5.610469999999999,1.36764,1.10719,5.4623,65.51,-0.2606,-0.0312,0.2294,1013.6325,0.091305,-448.922897,-448.91629000000006,-448.915346,-448.95403600000003,24.563000000000002,-1339.539697246,-1346.9474409910001,-1354.0583729789998,-1248.70525946
gdb_63760,CC1(C)CC2C(C#N)C12,2.87291,1.37828,1.14731,4.1801,83.02,-0.2822,0.0303,0.3125,1140.6494,0.170754,-366.00777400000004,-365.99904399999997,-365.9981,-366.04058399999997,34.06,-1974.6039056060001,-1986.9018269881,-1998.163731011,-1839.2000135860999
gdb_117663,COCC(C)(O)C(C)C,2.74135,0.94881,0.85798,2.1631,85.87,-0.2541,0.0778,0.3319,1537.2609,0.225464,-426.626678,-426.61502800000005,-426.614083,-426.663019,43.052,-2237.5389617321,-2252.446693045,-2266.672949584,-2070.719459136
gdb_61477,CC(CC(O)C#C)C#N,2.71045,0.8829100000000001,0.8206700000000001,4.8432,78.59,-0.2766,0.0191,0.2957,1477.6309,0.14469300000000002,-401.928992,-401.91868,-401.917736,-401.96474700000005,36.728,-1788.8342587191,-1798.3617278660001,-1808.437639879,-1668.393318804
gdb_109764,CC(O)C1C(CO)N1C,2.4571,1.0670600000000001,0.8669600000000001,1.2121,78.88,-0.2253,0.0639,0.2892,1419.1038,0.191395,-441.437984,-441.427033,-441.426089,-441.47422400000005,39.486999999999995,-1970.870227056,-1983.5503014191,-1995.998197452,-1823.73568179
gdb_51762,O=CNC1CNC1C#N,2.29009,1.30518,0.9295899999999999,4.3193,71.16,-0.2636,0.0014,0.2651,1230.6825,0.12529500000000002,-434.073266,-434.06460899999996,-434.063665,-434.108103,30.368000000000002,-1582.159149497,-1590.946785533,-1599.836705536,-1473.8969042541
gdb_30840,Cc1cc(oc1NC)O,2.32037,1.38132,0.9129999999999999,1.6912,76.83,-0.1878,0.0389,0.2267,1283.8401,0.146473,-439.110735,-439.101234,-439.10029000000003,-439.14511100000004,34.486999999999995,-1766.203774143,-1776.23952558,-1786.3154375929998,-1644.641475645
gdb_51026,C1CC(C1)(CC=O)C#N,2.00754,1.43909,1.01405,3.6269,76.37,-0.2624,-0.0399,0.2224,1212.639,0.146562,-401.961841,-401.952716,-401.951772,-401.996983,32.445,-1809.4473018601002,-1819.71962419,-1829.795536203,-1688.6216989281
gdb_14245,CC1CC2C1OC2=N,3.9367900000000002,1.74544,1.56841,2.7776,69.15,-0.2582,0.0269,0.2851,879.3421,0.14313900000000002,-363.851686,-363.844544,-363.8436,-363.883087,27.365,-1644.172098913,-1654.799591337,-1664.2831348539999,-1530.126103217
gdb_118053,CCC(C)C(O)CCO,3.46926,0.6832699999999999,0.59941,0.3522,85.98,-0.2572,0.0722,0.3294,1933.4649,0.226133,-426.627837,-426.615908,-426.614964,-426.66551100000004,42.79,-2238.2662446630998,-2252.9989009651,-2267.225785013,-2072.283211564
gdb_45280,O=C1CC2NC3CNC123,2.8321400000000003,1.7407299999999999,1.26441,4.2313,73.32,-0.2118,-0.0254,0.1864,991.2391,0.137451,-417.94929,-417.942098,-417.941154,-417.980924,28.569000000000003,-1652.9672650571,-1663.5633820310002,-1673.046298039,-1536.31773452
gdb_39144,C1OCC11OCC2NC12,3.4935099999999997,1.39751,1.24666,3.4743,71.3,-0.2436,0.0666,0.3102,1041.3298,0.1492,-439.03354,-439.026163,-439.02521900000005,-439.065699,28.526999999999997,-1717.7632168881,-1729.1317974410001,-1739.207709454,-1594.809730937
gdb_60699,CC(=O)C#CC(O)C=O,3.7548800000000004,0.6643,0.61163,4.2193,74.44,-0.267,-0.0699,0.1971,1773.4243,0.10796700000000001,-457.74948099999995,-457.73944500000005,-457.738501,-457.78674299999994,33.421,-1552.1271962660999,-1559.1615721561,-1567.458496154,-1452.4844146470998
gdb_104603,CC(C)CC1(CC1)CO,2.1770099999999997,1.04434,0.89941,1.296,89.14,-0.2588,0.075,0.3338,1497.1029999999998,0.227165,-389.47933,-389.468375,-389.46743,-389.51557,40.994,-2281.7526183631,-2297.0970959401,-2311.323352479,-2115.1257610301
gdb_56947,OC(C#C)C1OC1C#C,3.93975,1.0379,0.90104,1.6851,74.1,-0.2649,0.006999999999999999,0.2719,1254.5476,0.10859400000000001,-420.517753,-420.508596,-420.50765199999995,-420.551943,33.569,-1543.3916434771,-1550.9782272870002,-1559.275151285,-1442.0771778820001
gdb_17558,CC12NC1CC21CO1,3.24119,2.1375,1.63655,1.4887,68.47,-0.2284,0.0772,0.3055,840.3348,0.141679,-363.795739,-363.788381,-363.787437,-363.826998,28.421,-1609.0648528901002,-1619.5568033701002,-1629.0403468870002,-1494.929750916
gdb_132692,c1c(c(cnc1O)O)F,3.22171,1.35338,0.9530299999999999,0.8490000000000001,64.38,-0.2203,-0.0239,0.1963,1102.1634,0.089724,-497.913609,-497.90644699999996,-497.905503,-497.945088,27.801,-1409.9549921721,-1417.0150959311,-1424.1260279189999,-1319.83340461
gdb_54559,NC(=O)C12CC3C1CC23,3.06387,1.60182,1.20916,3.3631,76.82,-0.2368,0.0227,0.2595,1035.6747,0.14829900000000001,-401.90836,-401.900325,-401.899381,-401.941755,30.586,-1775.887493031,-1786.843800171,-1796.919712184,-1653.965631876
gdb_5793,C1OC1C1=COC=C1,6.203930000000001,1.39734,1.22733,1.9337,63.22,-0.2248,0.0129,0.2377,944.0822,0.108259,-382.538018,-382.531514,-382.530569,-382.569229,24.075,-1459.9561643101001,-1468.3183492441,-1476.022277237,-1365.899467809
gdb_79356,OC1C2C3CC1CCC23,2.639,1.72217,1.52919,1.6879,79.67,-0.2513,0.0746,0.3259,986.3349,0.186866,-387.109133,-387.101823,-387.100879,-387.140509,30.476999999999997,-2050.135908918,-2064.2134458241,-2076.068345852,-1907.198771353
gdb_72292,OC12CN3CCOC1C23,3.1065099999999997,1.65304,1.3538299999999999,1.3866,70.52,-0.1997,0.073,0.2727,973.8381,0.14941500000000002,-439.018748,-439.01146900000003,-439.010525,-439.050102,29.403000000000002,-1708.4811037601,-1719.911180195,-1729.987092208,-1585.022473064
gdb_87265,OC1CC1(O)CNC=O,3.5994099999999998,0.9368700000000001,0.8324799999999999,2.5703,69.05,-0.2419,0.0302,0.2721,1373.8079,0.145956,-476.221875,-476.21226500000006,-476.211321,-476.25728399999997,34.900999999999996,-1699.2692716401,-1709.2359970870002,-1719.3119090999999,-1578.0991662671
gdb_18297,CN1C2CCOCC12,3.0372,2.09916,1.8254099999999998,1.1726,70.86,-0.2181,0.0853,0.3034,840.2895,0.167714,-365.03247700000003,-365.025241,-365.02429700000005,-365.063531,28.368000000000002,-1757.2774586179999,-1769.623070684,-1780.292606211,-1629.6427555270002
gdb_119855,OCCC1=CCN2CC12,4.13063,0.86318,0.78679,0.941,81.33,-0.2155,0.0156,0.2312,1487.4547,0.171621,-403.12138999999996,-403.112648,-403.11170400000003,-403.155535,32.691,-1909.2231153870998,-1921.5128791521,-1932.774783175,-1774.4009242101001
gdb_104092,CCC1(O)CC=CC1O,2.3975299999999997,1.38345,1.15818,2.5542,78.92,-0.2502,0.0104,0.2606,1182.4209,0.181308,-424.235453,-424.225878,-424.22493399999996,-424.26949,36.751,-1992.7269930351001,-2005.3825945470999,-2017.237494575,-1851.2036332470002
gdb_127865,CN=c1cn[nH]nc1N,2.67605,1.58831,1.00327,1.0389,82.03,-0.1946,-0.0351,0.1596,1131.637,0.126146,-430.2354,-430.22702999999996,-430.226086,-430.268225,31.21,-1523.0245838639999,-1531.991687474,-1540.8816074770002,-1413.1396003470002
gdb_103377,COC1(C)C2CC1OC2,2.97166,1.4721899999999999,1.2967600000000001,0.8927,77.74,-0.2293,0.0861,0.3153,1080.9899,0.18238,-424.189821,-424.181167,-424.18022300000007,-424.223259,33.501,-1964.0925023471,-1977.3260396481,-1989.180939676,-1822.1932646681
gdb_23404,ON=C1C2CNC1CN2,2.812,1.41544,1.3681,1.2057,74.73,-0.2219,0.0091,0.231,1033.6775,0.151219,-435.200282,-435.19274800000005,-435.191804,-435.23220599999996,29.835,-1661.5202127270002,-1672.789646858,-1682.865558871,-1538.0590719951
gdb_129344,N=COC1=NC=CN=N1,5.52628,1.05663,0.8870299999999999,2.7024,71.15,-0.2513,-0.0858,0.1655,1210.5436,0.09034,-448.93050800000003,-448.923175,-448.92223099999995,-448.96390499999995,25.57,-1344.315668245,-1351.2678404561,-1358.3787724439999,-1254.898145781
gdb_27181,c1[nH]c(c(n1)O)N2CC2,3.1539200000000003,1.35511,1.0242200000000001,3.7947,73.39,-0.1908,0.0267,0.2175,1137.8704,0.125577,-434.06036500000005,-434.052442,-434.051497,-434.09344100000004,29.829,-1574.0636558879999,-1583.31188353,-1592.201176024,-1464.696367296
gdb_11246,CC1CN(C=O)C=C1,5.20643,1.3079,1.14877,3.9338,74.06,-0.2115,-0.003,0.2085,1053.1127,0.143042,-363.90258700000004,-363.894794,-363.89385,-363.93541899999997,28.29,-1676.1129345220002,-1686.331918587,-1695.8154621039998,-1562.964904205
gdb_35165,N#CC1OC1(C#N)C#N,2.6762900000000003,1.33545,1.01918,2.7749,62.9,-0.3517,-0.0875,0.2641,1080.4179,0.052479,-430.444462,-430.43649800000003,-430.435554,-430.47752699999995,27.101999999999997,-1188.6068400030001,-1192.498023312,-1197.829967285,-1119.345534128
gdb_14682,COC=NCCC#C,11.23179,0.6329899999999999,0.62545,3.1312,76.48,-0.2499,0.0157,0.2656,1755.4421,0.13908,-363.820534,-363.810911,-363.809967,-363.856198,32.379,-1624.623938545,-1633.69458114,-1643.1781246570001,-1513.2530137160002
gdb_93601,CC1=C(CCC1O)C#C,2.81637,1.24118,0.9061100000000001,0.9105,88.44,-0.2245,-0.0187,0.2058,1285.1356,0.157865,-385.88439700000004,-385.874956,-385.874012,-385.918526,35.319,-1909.454666208,-1920.4178759471,-1931.086783965,-1781.6160226921
gdb_15807,CCNC(=O)C1CO1,3.55522,1.28064,1.06921,2.5491,66.04,-0.2473,0.0175,0.2649,1143.1262,0.141521,-401.01142799999997,-401.00279900000004,-401.001855,-401.04582,30.12,-1607.7357888280999,-1617.42954786,-1626.9130913770002,-1495.310648879
gdb_120844,CCCC1CC1OCC,2.84165,0.7031,0.60865,0.945,91.19,-0.2398,0.091,0.3308,1984.7819,0.226892,-389.479663,-389.46857,-389.467626,-389.516969,39.875,-2281.9615788601,-2297.2194601951,-2311.4463442429997,-2116.0036461211
gdb_45285,O=C1CN2CC3CCC123,2.83501,1.69432,1.27886,2.4654,76.42,-0.2286,-0.0326,0.196,1012.3843,0.14835299999999998,-401.90276800000004,-401.895425,-401.894481,-401.934651,28.98,-1772.378462703,-1783.7690060710001,-1793.844918084,-1649.50780794
gdb_8430,CC1(O)CC2CN2C1,3.67456,1.70538,1.6823099999999998,1.9469,69.88,-0.2239,0.07,0.2938,884.0310000000001,0.165974,-365.043399,-365.035737,-365.03479300000004,-365.074777,30.486,-1764.1311119160998,-1776.2094051479999,-1786.878940675,-1636.699721741
gdb_59521,CC(O)C1CC2(C)CN12,3.53779,1.05406,0.94195,1.7601,82.3,-0.2249,0.0717,0.2966,1346.2291,0.192994,-404.30285,-404.29319100000004,-404.29224700000003,-404.337098,36.883,-2022.748278613,-2036.239722113,-2048.687618146,-1874.6197590911
gdb_88328,CC1NC1C(=O)OC=N,2.5730299999999997,1.15066,0.92337,2.0561,73.08,-0.2634,-0.0274,0.23600000000000002,1298.9778,0.13488699999999998,-455.148204,-455.1389980000001,-455.138054,-455.183174,32.301,-1641.1117375201002,-1650.4434238591,-1659.926339867,-1526.299553335
gdb_66225,CC1(COCC#C)CN1,4.32345,0.7059300000000001,0.67514,1.7078,82.76,-0.244,0.0332,0.2772,1714.5921,0.168036,-403.072489,-403.062341,-403.061397,-403.108455,36.537,-1878.5372977781,-1889.9447838889998,-1901.2066879120002,-1744.85780049
gdb_658,C1CCCCC1,4.29007,4.2881599999999995,2.44709,0.0,62.98,-0.2913,0.087,0.3783,593.5711,0.169722,-235.72950699999998,-235.723729,-235.72278500000002,-235.758349,23.005,-1660.137182891,-1672.509150335,-1682.586944875,-1543.2473164070002
gdb_80861,CC1C2CC1(O)C(C)C2,2.20339,1.63229,1.34148,1.2074,84.75,-0.2477,0.0725,0.3202,1122.2589,0.20622,-388.290511,-388.28141600000004,-388.28047200000003,-388.32338799999997,36.332,-2163.609616406,-2178.3441552351,-2191.385047273,-2008.2434080781
gdb_43075,O=C1C2OC3C=CN1C23,2.98066,2.1316900000000003,1.63287,3.4673,64.82,-0.2291,-0.0291,0.2,812.1017,0.10292899999999999,-436.655625,-436.649613,-436.64866900000004,-436.685942,24.144000000000002,-1481.3033929811,-1489.9743123429998,-1497.678240336,-1383.935958996
gdb_120647,COCC1CC1(O)CO,3.51249,0.79788,0.75555,1.1925,76.95,-0.2402,0.063,0.3032,1605.9488,0.179726,-461.325291,-461.314705,-461.31376100000006,-461.36140300000005,37.95,-1912.4252938141,-1924.4458562181,-1936.3007562460998,-1771.9479915291001
gdb_39606,C1C=CC=CC=CC#C1,2.49072,1.6124,0.987,0.802,98.07,-0.20600000000000002,-0.0624,0.1435,1166.7598,0.137922,-347.51376,-347.505835,-347.50489100000004,-347.54751699999997,29.951999999999998,-1813.895085652,-1824.0331210560998,-1833.5160370639999,-1699.4499942321
gdb_37043,C1C23CCC12OCCC3,2.70771,1.73702,1.43089,1.5044,81.15,-0.228,0.0832,0.3112,1013.7476,0.185201,-387.066639,-387.059256,-387.058312,-387.097963,30.915,-2023.4705414721,-2037.5022702211,-2049.357170249,-1880.5007734391
gdb_125679,Cc1c(c[nH]n1)OC=O,3.2490799999999997,1.13191,0.87146,3.6893,69.17,-0.2498,-0.0043,0.2455,1258.0558,0.11250399999999999,-453.98464,-453.976139,-453.97519500000004,-454.01907800000004,29.565,-1538.816475358,-1546.813450054,-1555.1103740520002,-1437.0414181570002
gdb_27780,Cc1cc(=O)oc(n1)O,2.08355,1.84333,0.9839700000000001,1.6319,68.6,-0.2483,-0.0512,0.1972,1120.4981,0.1008,-473.907921,-473.90017300000005,-473.899229,-473.940342,28.706,-1502.9455508821,-1510.5264871110999,-1518.230415104,-1406.6423721610001
gdb_77448,CC1C2(C)NC(=N)C12O,1.93091,1.53177,1.45669,2.5828,78.87,-0.2295,0.0147,0.2442,1096.8782,0.15793,-419.180225,-419.170839,-419.169895,-419.213793,35.366,-1797.538436058,-1808.5349037741,-1819.2038117920001,-1668.7315461551002
gdb_21116,CN=C1C=CNN=C1,5.10389,1.58599,1.2192399999999999,3.4065,76.0,-0.1998,-0.0328,0.1669,954.067,0.120967,-358.842925,-358.83579199999997,-358.834848,-358.874311,26.473000000000003,-1478.1420026389999,-1486.9974096470999,-1495.294961154,-1377.097365914
gdb_113316,CCC1NC1(CC)C#C,2.47371,1.03624,0.83311,0.9801,90.54,-0.2352,0.0391,0.2744,1504.3363,0.191821,-367.166645,-367.155999,-367.155055,-367.202464,39.122,-2073.954268031,-2086.8269876571,-2099.27488369,-1927.06758882
gdb_63436,CC1(CC(C1)CC=O)C,3.6315199999999996,0.7662,0.75453,2.7936,87.09,-0.24600000000000002,-0.0188,0.2272,1639.6143,0.20319,-388.302462,-388.292227,-388.291283,-388.338411,37.81,-2171.1089764651,-2185.1281550341,-2198.169047072,-2017.6704757851
gdb_132782,c1c(c(c(cn1)F)F)N,2.32995,1.8229,1.0236299999999998,2.7910000000000004,65.07,-0.2256,-0.018000000000000002,0.2076,1034.5051,0.089379,-502.04185199999995,-502.034573,-502.033629,-502.07345899999996,27.838,-1381.5978604620002,-1388.5845456681,-1395.695477656,-1291.5917345560001
gdb_22904,ON=C1CCC(O)C1=O,2.8810599999999997,1.34753,0.9492799999999999,2.5502,70.53,-0.2455,-0.0789,0.1666,1174.8326,0.12363199999999999,-475.000834,-474.99250199999994,-474.99155700000006,-475.033903,31.236,-1560.906674685,-1569.8982511461,-1578.78754364,-1451.6391600241
gdb_105588,OCC1(COC1=O)C#N,1.99186,1.6165200000000002,1.30619,4.4393,62.14,-0.2992,-0.0317,0.2675,1023.2785,0.100409,-473.84345999999994,-473.835084,-473.83414000000005,-473.87688099999997,29.465999999999998,-1462.4956932331,-1469.68255381,-1477.3864818031,-1366.8200235121
gdb_91811,CC1OC2CC2(C)C1C,2.32991,1.61096,1.20289,1.4443,84.37,-0.2216,0.0763,0.2979,1161.9302,0.205263,-388.290854,-388.281471,-388.28052599999995,-388.324317,36.779,-2163.8248519931,-2178.37866823,-2191.4189327589997,-2008.826363939
gdb_28602,OC1=CC=C(N1)C1CO1,5.31062,0.93319,0.83673,2.5752,74.03,-0.1811,0.0405,0.2216,1327.3248,0.124537,-437.889868,-437.88163899999995,-437.880695,-437.92323799999997,30.555999999999997,-1627.950363754,-1637.0072011511,-1645.897121154,-1519.127752974
gdb_119579,COCC12CN1CC2C,2.66645,1.1008799999999999,0.96147,1.8832,83.16,-0.2286,0.0846,0.3132,1377.6403,0.193235,-404.294087,-404.28443500000003,-404.283491,-404.32887400000004,35.551,-2017.2494172460001,-2030.745253309,-2043.1931493420002,-1869.459125075
gdb_61973,CC(=O)CCC(O)C#N,3.90513,0.6843600000000001,0.61962,4.5126,73.58,-0.2574,-0.0214,0.2361,1760.3294,0.144156,-439.117071,-439.106573,-439.105629,-439.154479,35.833,-1770.1796711671,-1779.5897961310998,-1789.6657081439998,-1650.519979957
gdb_52110,O=CCCC12CCC1O2,5.20937,0.72782,0.69079,2.8443,77.24,-0.2495,-0.0228,0.2267,1621.0613,0.15726400000000001,-423.00042699999995,-422.991424,-422.99048,-423.03564800000004,32.335,-1845.5886827151,-1856.8261138870998,-1867.495021905,-1718.179255355
gdb_94685,CC1OCC2(C)NC12C,2.42651,1.63252,1.18584,2.9218,82.49,-0.2293,0.0707,0.3,1147.4663,0.19347899999999998,-404.34679900000003,-404.337398,-404.336454,-404.38014300000003,36.249,-2050.326671654,-2063.980012476,-2076.4279085089997,-1901.630883996
gdb_35611,C#CC1NC=NC11CC1,2.33145,1.7547400000000002,1.19184,2.2168,79.57,-0.2168,0.0169,0.2337,1056.0726,0.136405,-380.829049,-380.821032,-380.820087,-380.861668,31.176,-1714.190808151,-1724.269857709,-1733.7521462079999,-1598.4153976510001
gdb_120524,COCC1CC(O1)C#C,7.0614,0.67169,0.64773,1.5354,79.53,-0.2552,0.0209,0.2761,1735.3551,0.156602,-422.955788,-422.94599000000005,-422.945046,-422.99180599999994,34.453,-1817.5773084641,-1828.315869981,-1838.984777999,-1690.6680057771
gdb_97388,CN=COC12CC(C1)C2,4.8993199999999995,0.8172,0.7945399999999999,2.9076,84.91,-0.2467,0.025,0.2716,1533.4438,0.170516,-403.095576,-403.086892,-403.085948,-403.13001299999996,32.381,-1893.024598061,-1905.350757348,-1916.612661371,-1758.3856395120001
gdb_92095,CC1CC2OC2CC=C1,2.69685,1.41858,1.02531,1.8384,83.27,-0.2424,0.0155,0.258,1210.0635,0.183998,-387.084149,-387.07591099999996,-387.074967,-387.11675,32.749,-2034.4582240620998,-2047.9534326161,-2059.808332644,-1892.2897850221
gdb_130982,C(C=O)Nc1n[nH]nn1,4.49065,0.9764200000000001,0.83089,4.4927,64.25,-0.2362,-0.0329,0.2033,1283.8999,0.101687,-466.166486,-466.158429,-466.157484,-466.20063200000004,27.84,-1343.447195789,-1350.8329767191,-1358.536277203,-1247.506089761
gdb_60988,CC(C=O)C1OC1C#C,2.1703900000000003,1.22885,0.92161,1.3405,75.31,-0.2524,-0.0308,0.2216,1291.5847,0.131712,-421.77476500000006,-421.76507599999997,-421.764132,-421.81051399999996,34.118,-1704.3263666710998,-1713.3562211810001,-1722.839137189,-1590.619225835
gdb_23083,CC12C3CC1C(=NO)C23,3.11836,1.27945,1.16249,1.8265,80.64,-0.2213,0.0293,0.2506,1132.9206,0.14740799999999998,-401.85863900000004,-401.850578,-401.849634,-401.891019,31.506999999999998,-1744.687118042,-1755.6271099481,-1765.703021961,-1622.1283352521
gdb_68111,CC12CC(C1)(O2)C1CC1,4.41207,1.04082,1.0205,1.6576,83.73,-0.2259,0.0913,0.3172,1286.5633,0.181564,-387.023201,-387.014586,-387.013641,-387.05649500000004,33.832,-1996.21280553,-2009.4714431910998,-2021.32571571,-1854.479230227
gdb_109502,CC1(C)C(CO)C1C#C,1.9967099999999998,1.3529200000000001,1.03219,1.8047,85.92,-0.2451,0.0411,0.2862,1283.2314,0.179591,-387.04848799999996,-387.03805800000004,-387.037113,-387.08338100000003,39.037,-2012.0806256131,-2024.200334439,-2036.0546069579998,-1871.350437201
gdb_113084,COC1CC(OC)C1O,2.12688,1.2987600000000001,1.07918,2.9311,75.83,-0.2418,0.0711,0.3129,1271.9663,0.17994100000000002,-461.32208399999996,-461.311851,-461.31090700000004,-461.35755,36.55,-1910.4128724511,-1922.654945532,-1934.50984556,-1769.5301993520002
gdb_9527,CCC1(O)COC1=N,2.86786,1.8272599999999999,1.53646,1.2683,64.97,-0.2671,0.0176,0.2847,913.5902,0.141004,-400.998321,-400.989814,-400.98887,-401.031225,30.831,-1599.511028365,-1609.281343495,-1618.7648870121,-1486.152155024
gdb_58634,CC(C)C1(CO1)C1CC1,2.56849,1.30293,1.00745,1.7133,84.59,-0.2551,0.0814,0.3365,1292.6848,0.20422,-388.26178,-388.25192999999996,-388.250986,-388.296592,37.52,-2145.580655327,-2159.8414248610998,-2172.8823168989998,-1991.4286769139999
gdb_99356,COC(=O)NCCC#N,6.18505,0.63725,0.60522,5.2865,70.85,-0.2711,0.031,0.3021,1777.6531,0.134938,-455.201939,-455.191737,-455.190792,-455.238853,33.876999999999995,-1674.830933635,-1683.53762101,-1693.019909509,-1561.238626946
gdb_40496,C1CC1C12OC3CC1C23,4.23907,1.25595,1.2151399999999999,1.5374,79.26,-0.2213,0.0809,0.3022,1101.0855,0.16001700000000002,-385.807894,-385.800589,-385.799645,-385.8399,29.487,-1861.4483451810001,-1873.7519141441,-1884.4208221620001,-1732.277500058
gdb_48824,O=CC12CC1COC2=O,2.6984,1.61208,1.1660700000000002,3.5643,65.78,-0.2657,-0.0442,0.2215,1020.0536,0.11287,-457.805504,-457.797942,-457.796997,-457.83785300000005,27.77,-1587.2821329731,-1595.8689661291,-1604.1652626179998,-1484.5563996371
gdb_83888,OC1C2OCCC(O)C12,2.1463099999999997,1.8908900000000002,1.36564,2.0911,69.76,-0.2481,0.0685,0.3165,1005.0732,0.160966,-460.140828,-460.13293799999997,-460.131994,-460.172954,31.643,-1797.0157210610998,-1808.9509422411,-1819.6198502591,-1667.4081296739998
gdb_80580,CC(=O)N1CC2C(O)C12,2.78897,1.4898799999999999,1.29514,2.5943,72.18,-0.235,0.0164,0.2514,1046.8989,0.147021,-439.07291299999997,-439.06425199999995,-439.063307,-439.106562,32.052,-1742.4701287451,-1753.0329877420002,-1763.108272246,-1620.451631204
gdb_121231,CCCC1CCC1CO,2.92309,0.77918,0.66225,1.3154,89.57,-0.26,0.0781,0.3381,1801.4765,0.228252,-389.482007,-389.47128,-389.47033500000003,-389.51837,39.219,-2283.4324599561,-2298.9200095851,-2313.146266124,-2116.8827862301
gdb_20378,C1CC1n2nnnn2,6.52637,1.54263,1.38523,5.1546,59.94,-0.3039,-0.0448,0.2591,860.6360000000001,0.096762,-390.892123,-390.885831,-390.884887,-390.923536,22.462,-1211.805847733,-1219.410629304,-1226.522188801,-1123.5329016851
gdb_47990,O=CC#CC1C2COC12,4.8712,0.7693,0.73229,4.743,79.98,-0.2511,-0.0581,0.193,1506.4686,0.11121400000000001,-420.550609,-420.54239,-420.541446,-420.58480599999996,28.846999999999998,-1564.0090791810999,-1572.1842664331,-1580.481190431,-1462.6990061489998
gdb_98167,CC(C)(C#C)C(=O)OC,2.70795,1.18383,1.0093299999999998,2.1543,77.95,-0.2634,0.0122,0.2756,1270.3933,0.154948,-423.02772300000004,-423.016979,-423.016035,-423.063866,38.077,-1862.717168379,-1872.862106382,-1883.5310144000002,-1735.8863043170002
gdb_15276,C#CC1CN1CC#N,4.81324,1.20487,1.04393,4.1657,69.25,-0.2555,0.0027,0.2582,1075.5724,0.105807,-341.523783,-341.515885,-341.51493999999997,-341.556554,28.271,-1426.824316619,-1434.3117540070998,-1442.015682,-1333.6423676641
gdb_61968,OC(CCC#N)CC=O,5.462269999999999,0.5626800000000001,0.5301100000000001,2.0729,74.35,-0.2578,-0.0343,0.2235,1959.3201,0.144825,-439.10796600000003,-439.097762,-439.096818,-439.144708,34.942,-1764.466201722,-1774.060814332,-1784.136726345,-1644.388589518
gdb_116938,CC#CCC#CCCO,3.5118099999999997,0.47505,0.4319,1.5551,89.06,-0.2408,0.0475,0.2883,2505.1167,0.155817,-385.83340699999997,-385.821894,-385.82095,-385.875081,37.77,-1877.4579822981,-1887.1209933891,-1897.7899014070001,-1754.3538941871
gdb_41156,C1OC23CC(C2)COC13,2.8494599999999997,1.92976,1.45912,1.5505,74.09,-0.2447,0.07200000000000001,0.3168,935.0118,0.162231,-422.981738,-422.975141,-422.97419699999995,-423.01230400000003,27.993000000000002,-1833.8611670141001,-1846.6083848401001,-1857.2772928579998,-1703.5306852591
gdb_78423,CC1C2C3C4OC3C4N12,3.6982800000000005,1.60176,1.45553,1.97,73.87,-0.2248,0.0728,0.2977,941.5527,0.148845,-401.84153599999996,-401.834645,-401.8337,-401.87309799999997,27.883000000000003,-1733.9548316151001,-1745.6290090511,-1755.704293555,-1610.8827464631
gdb_99341,CNC(=O)CCCC#N,6.30353,0.53913,0.5148199999999999,6.7088,78.63,-0.2567,0.0191,0.2757,2081.9846,0.158183,-419.262392,-419.25178700000004,-419.25084300000003,-419.300182,35.624,-1849.098968061,-1859.330502306,-1869.9994103239999,-1722.9414211560002
